[image_filename]	[valence]	[arousal]	[prob. anger]	[prob. disgust]	[prob. fear]	[prob. joy]	[prob. sadness]	[prob. surprise]	[prob. neutral]
fear/51.jpg	1.9	4.9	0.133333	0.122222	0.688889	0	0.0222222	0.0333333	0
surprise/50.jpg	7.2	4.3	0	0.1	0	0.433333	0.0666667	0.2	0.2
sadness/50.jpg	3.3	4.1	0	0	0	0.0666667	0.833333	0	0.1
joy/50.jpg	7.4	4.3	0	0	0	0.466667	0.0333333	0.133333	0.366667
surprise/51.jpg	7.9	5.6	0	0	0	0.666667	0	0.333333	0
disgust/51.jpg	6.9	5	0	0.0666667	0	0.4	0	0.466667	0.0666667
sadness/51.jpg	5.1	5	0	0.0555556	0.255556	0.0666667	0.388889	0.1	0.133333
joy/51.jpg	6	4.5	0	0.166667	0	0.333333	0	0.0666667	0.433333
disgust/52.jpg	4.2	5	0.0333333	0.533333	0.1	0	0	0	0.333333
joy/52.jpg	7.6	5	0	0	0	0.433333	0.0666667	0.233333	0.266667
fear/52.jpg	3.3	5.5	0.0666667	0.0666667	0.433333	0.0666667	0	0.1	0.266667
anger/52.jpg	5.2	5.7	0.0666667	0	0.3	0.233333	0	0.133333	0.266667
anger/53.jpg	2.2	5.5	0.133333	0	0.5	0	0.266667	0	0.1
sadness/52.jpg	3.1	3.7	0	0.0333333	0	0	0.833333	0	0.133333
disgust/53.jpg	2.3	5	0.0166667	0.272222	0.472222	0	0.138889	0.0333333	0.0666667
fear/53.jpg	4.5	5.3	0	0.0666667	0.3	0.0666667	0	0.3	0.266667
surprise/52.jpg	6.7	5.1	0	0	0	0.366667	0	0.3	0.333333
joy/53.jpg	7.3	6.1	0	0	0	0.4	0.133333	0.366667	0.1
disgust/54.jpg	2.6	4.5	0.0333333	0.566667	0.0666667	0.0666667	0	0	0.266667
fear/54.jpg	4.5	4.5	0.0333333	0.0333333	0.3	0.0666667	0.1	0	0.466667
sadness/53.jpg	4.6	3.8	0	0	0	0.0333333	0.733333	0.0666667	0.166667
surprise/53.jpg	7.1	6.4	0	0	0	0.388889	0.0666667	0.422222	0.122222
surprise/54.jpg	5.2	5.6	0	0	0.233333	0.2	0	0.3	0.266667
anger/54.jpg	1.6	4.9	0.222222	0.0222222	0.266667	0	0.255556	0.2	0.0333333
joy/54.jpg	8.2	5.7	0	0	0	0.7	0.133333	0.0666667	0.1
sadness/54.jpg	3.2	4.1	0	0.0666667	0.133333	0.0666667	0.333333	0.0333333	0.366667
anger/55.jpg	3.2	4.6	0.0666667	0	0.1	0	0.8	0	0.0333333
surprise/55.jpg	3.3	6.1	0.1	0.2	0.222222	0	0.222222	0.2	0.0555556
joy/55.jpg	7.8	5.6	0	0	0	0.633333	0	0.166667	0.2
fear/55.jpg	5.2	4.6	0.0222222	0.0888889	0.133333	0.1	0.0666667	0.0333333	0.555556
sadness/55.jpg	6	4.3	0	0	0	0.1	0.2	0.166667	0.533333
disgust/55.jpg	3.3	5.7	0	0.5	0	0.0333333	0.133333	0.1	0.233333
fear/56.jpg	3.5	5.8	0.0333333	0.0333333	0.433333	0.0333333	0	0.1	0.366667
anger/56.jpg	4.2	6	0.366667	0.0666667	0.133333	0	0.0666667	0.0666667	0.3
disgust/56.jpg	3.6	5.2	0	0.4	0.233333	0	0.0666667	0	0.3
joy/56.jpg	7	5.8	0	0	0	0.666667	0	0.266667	0.0666667
sadness/56.jpg	3.2	3.8	0	0.0666667	0.4	0	0.533333	0	0
surprise/56.jpg	6.1	5.8	0	0.0666667	0	0.666667	0	0.133333	0.133333
surprise/57.jpg	5.5	5.9	0	0.0333333	0	0.133333	0.166667	0.333333	0.333333
disgust/57.jpg	3.1	4.5	0.0666667	0.355556	0.288889	0	0.0666667	0.0888889	0.133333
joy/57.jpg	7.6	6	0	0.0666667	0	0.566667	0	0.266667	0.1
sadness/57.jpg	3.2	3.9	0.0222222	0.0222222	0.0666667	0	0.888889	0	0
fear/57.jpg	5.6	5	0	0	0	0.133333	0.133333	0.233333	0.5
anger/57.jpg	4.8	4.9	0.0666667	0	0.233333	0.0333333	0.1	0.3	0.266667
surprise/58.jpg	5.6	4.4	0.0833333	0.0166667	0.05	0.644444	0	0.161111	0.0444444
sadness/58.jpg	2.3	3.7	0	0.0666667	0.1	0.0666667	0.666667	0	0.1
disgust/58.jpg	5.9	4.2	0	0.2	0	0.166667	0	0.233333	0.4
anger/58.jpg	5.3	4.1	0.0333333	0	0.0666667	0.222222	0.188889	0.0333333	0.455556
disgust/59.jpg	3.3	4.4	0.0333333	0.566667	0.133333	0	0.0666667	0	0.2
fear/58.jpg	4.6	3.9	0.133333	0.1	0.233333	0.0666667	0	0.133333	0.333333
fear/59.jpg	3.2	4.3	0.0333333	0.233333	0.1	0	0.3	0.133333	0.2
joy/58.jpg	7.6	4	0	0	0	0.888889	0	0.0888889	0.0222222
anger/59.jpg	4.3	4.3	0	0	0.2	0.166667	0.266667	0.0666667	0.3
joy/59.jpg	7.1	5.1	0	0	0	0.566667	0.0666667	0.0666667	0.3
fear/60.jpg	5.3	3.7	0	0	0	0.266667	0.233333	0.166667	0.333333
anger/60.jpg	3.7	3.9	0.0222222	0.1	0.255556	0.133333	0.1	0.155556	0.233333
joy/60.jpg	6.6	4.7	0	0	0.0666667	0.5	0	0.266667	0.166667
sadness/59.jpg	3	4	0.0333333	0	0.266667	0	0.566667	0.133333	0
disgust/60.jpg	2.1	4.1	0	0.466667	0.166667	0.0666667	0.133333	0.166667	0
sadness/60.jpg	6.8	5	0	0.0666667	0	0.322222	0.0666667	0.322222	0.222222
surprise/59.jpg	6.5	6.3	0	0	0	0.5	0.0666667	0.366667	0.0666667
surprise/60.jpg	7.3	5.5	0	0	0.0666667	0.566667	0	0.233333	0.133333
joy/61.jpg	7.5	5.6	0	0	0	0.822222	0	0.155556	0.0222222
anger/61.jpg	5.9	5.3	0.0666667	0.133333	0.0333333	0.2	0.1	0.0666667	0.4
fear/61.jpg	4.2	5.5	0	0.166667	0.333333	0.0666667	0.0666667	0.166667	0.2
disgust/61.jpg	4.5	4.3	0.0666667	0.266667	0.133333	0	0	0.133333	0.4
sadness/61.jpg	5.3	4.7	0	0.0666667	0	0.2	0.366667	0.0666667	0.3
anger/62.jpg	5.5	6.5	0.0222222	0	0.455556	0.1	0.122222	0.266667	0.0333333
surprise/61.jpg	6.8	4.7	0	0.0333333	0.0666667	0.477778	0.0222222	0.288889	0.111111
disgust/62.jpg	2.7	5.4	0	0.366667	0.2	0.0666667	0.0666667	0.0666667	0.233333
fear/62.jpg	3	6.5	0.0666667	0	0.633333	0	0.0666667	0.0666667	0.166667
sadness/62.jpg	3.7	5.1	0.0888889	0.0666667	0	0.222222	0.588889	0	0.0333333
disgust/63.jpg	3.8	4.4	0.0666667	0.0666667	0.166667	0.0333333	0.333333	0	0.333333
fear/63.jpg	3.9	5.2	0.366667	0	0.4	0	0.0666667	0.166667	0
joy/62.jpg	7.4	6.2	0	0	0.0666667	0.733333	0.0666667	0.1	0.0333333
surprise/62.jpg	6.6	5.3	0.0666667	0.0666667	0	0.388889	0.0666667	0.322222	0.0888889
anger/63.jpg	6.8	7.8	0.0222222	0.0666667	0.222222	0.5	0	0.122222	0.0666667
sadness/63.jpg	3.9	4.3	0.0333333	0.133333	0	0.133333	0.566667	0.0666667	0.0666667
joy/63.jpg	7.5	6.8	0	0	0	0.666667	0	0.133333	0.2
surprise/63.jpg	5.2	5	0	0	0.133333	0.233333	0	0.3	0.333333
joy/64.jpg	7.5	6.5	0	0	0	0.633333	0	0.333333	0.0333333
surprise/64.jpg	5.7	6.1	0	0	0	0.433333	0.133333	0.266667	0.166667
fear/64.jpg	4.7	3.9	0	0.133333	0.2	0.233333	0.133333	0.1	0.2
sadness/64.jpg	2.4	3	0.0222222	0	0.0888889	0	0.888889	0	0
anger/64.jpg	6.9	5.6	0	0.0666667	0.1	0.5	0	0.0333333	0.3
disgust/64.jpg	4.2	4.2	0	0.366667	0.0333333	0.2	0.0666667	0.0333333	0.3
disgust/65.jpg	2.3	4.4	0	0.422222	0.188889	0	0.322222	0	0.0666667
anger/65.jpg	5	4.6	0	0.0666667	0.222222	0.355556	0.155556	0.1	0.1
fear/65.jpg	2.1	4.6	0.1	0.1	0.566667	0.0333333	0	0.166667	0.0333333
joy/65.jpg	6.6	5.4	0	0.0333333	0.0333333	0.688889	0	0.0888889	0.155556
sadness/65.jpg	4.4	4.8	0.0666667	0.1	0.0333333	0.0666667	0.3	0	0.433333
sadness/66.jpg	3.4	4.5	0	0.155556	0	0	0.755556	0	0.0888889
anger/66.jpg	3.9	4.5	0.0888889	0.0888889	0.4	0	0.322222	0.0333333	0.0666667
joy/66.jpg	6.9	5.7	0	0	0	0.533333	0	0.366667	0.1
disgust/66.jpg	2.4	4.1	0.0666667	0.7	0.166667	0	0.0666667	0	0
fear/66.jpg	4.1	5.3	0.0222222	0.355556	0.533333	0	0.0222222	0	0.0666667
surprise/65.jpg	6	4.7	0	0.0666667	0.0888889	0.466667	0	0.288889	0.0888889
surprise/66.jpg	6.8	6.5	0.166667	0	0.1	0.455556	0	0.255556	0.0222222
fear/67.jpg	5	4.8	0.0222222	0.2	0.322222	0.0666667	0	0	0.388889
anger/67.jpg	6.5	5.7	0.0666667	0	0.266667	0.266667	0	0.1	0.3
disgust/67.jpg	3.2	4.1	0.0222222	0.333333	0.0555556	0	0.122222	0	0.466667
disgust/68.jpg	4.3	4.4	0.0166667	0.35	0.25	0	0.1	0.0833333	0.2
joy/67.jpg	7.5	5.5	0	0.0666667	0.0333333	0.6	0	0.2	0.1
sadness/67.jpg	6	5.5	0	0	0.0666667	0.333333	0.133333	0.1	0.366667
anger/68.jpg	6.3	6.2	0.0666667	0	0	0.3	0.0333333	0.166667	0.433333
surprise/67.jpg	6.8	5.4	0	0	0.0333333	0.333333	0.166667	0.2	0.266667
fear/68.jpg	4.4	4.3	0.0666667	0.133333	0.2	0.0333333	0	0.1	0.466667
surprise/68.jpg	7.3	5.6	0	0	0	0.555556	0	0.255556	0.188889
joy/68.jpg	7.2	6.3	0	0	0	0.655556	0.0666667	0.122222	0.155556
disgust/69.jpg	5.7	5.7	0.133333	0.133333	0.155556	0.0666667	0.0222222	0.288889	0.2
sadness/68.jpg	3.9	4.7	0.0222222	0.166667	0.311111	0.0666667	0.366667	0	0.0666667
surprise/69.jpg	7	5.8	0	0	0	0.6	0	0.2	0.2
fear/69.jpg	4.2	4.9	0.0333333	0.244444	0.0555556	0.222222	0.0222222	0.222222	0.2
sadness/69.jpg	4.4	5.3	0	0.0666667	0.0333333	0.133333	0.266667	0.0333333	0.466667
joy/69.jpg	7.2	5.5	0	0	0	0.533333	0	0.233333	0.233333
anger/69.jpg	5.5	7.2	0.0222222	0	0.333333	0.155556	0.111111	0.211111	0.166667
anger/70.jpg	6.2	6.5	0.133333	0	0.0666667	0.355556	0	0.155556	0.288889
joy/70.jpg	5	5.3	0	0.0333333	0.155556	0.322222	0.0888889	0.133333	0.266667
disgust/70.jpg	1.9	5.3	0.0888889	0.405556	0.183333	0	0.205556	0.0166667	0.1
sadness/70.jpg	2.8	4	0.0333333	0.0777778	0.133333	0.0333333	0.633333	0	0.0888889
disgust/71.jpg	4.3	4.6	0.0666667	0.466667	0	0	0.133333	0	0.333333
surprise/70.jpg	6.7	5.6	0	0	0	0.355556	0	0.388889	0.255556
fear/70.jpg	5.6	5.2	0.1	0.0555556	0.222222	0.0888889	0	0.244444	0.288889
anger/71.jpg	5.8	4.9	0	0.0222222	0.122222	0.166667	0.0888889	0.211111	0.388889
fear/71.jpg	5.7	5.1	0	0.1	0.2	0.388889	0.0333333	0.122222	0.155556
sadness/71.jpg	6.3	5.5	0	0	0	0.355556	0.188889	0.188889	0.266667
surprise/71.jpg	6.3	3.5	0	0.0333333	0	0.466667	0	0.2	0.3
anger/72.jpg	3.2	5.2	0.333333	0.3	0.1	0	0.0666667	0	0.2
surprise/72.jpg	3.7	5.6	0.0666667	0.0833333	0.238889	0.166667	0.238889	0.0166667	0.188889
disgust/72.jpg	4.6	5.2	0	0.266667	0.0666667	0.266667	0	0	0.4
joy/71.jpg	7	6.1	0	0	0	0.833333	0	0.1	0.0666667
fear/72.jpg	3.7	5	0.0333333	0.166667	0.333333	0.2	0.0666667	0	0.2
joy/72.jpg	6.8	4.9	0	0	0	0.633333	0	0.2	0.166667
sadness/72.jpg	3.9	4.8	0	0.133333	0	0.0666667	0.6	0	0.2
anger/73.jpg	5.9	4.7	0	0.133333	0.0666667	0.166667	0.2	0.233333	0.2
disgust/73.jpg	2.8	4.2	0.0666667	0.7	0.0666667	0	0.1	0	0.0666667
fear/73.jpg	4.6	4.4	0	0.0666667	0.166667	0.1	0.166667	0.1	0.4
disgust/74.jpg	3.4	3.9	0.0888889	0.422222	0.155556	0.0333333	0.0666667	0.1	0.133333
surprise/73.jpg	6.8	5.7	0	0	0.0666667	0.4	0	0.2	0.333333
fear/74.jpg	3.6	5	0.0222222	0.0888889	0.633333	0.1	0.0555556	0.0333333	0.0666667
anger/74.jpg	3.4	3.8	0.0722222	0.383333	0.105556	0	0.238889	0	0.2
joy/73.jpg	6.2	4.6	0	0.133333	0	0.5	0	0.1	0.266667
sadness/73.jpg	3.6	4.3	0.0222222	0.0222222	0	0.1	0.722222	0	0.133333
fear/75.jpg	6.4	5.9	0	0	0.0333333	0.25	0.183333	0.183333	0.35
sadness/74.jpg	5.9	6.2	0	0	0	0.188889	0.322222	0.133333	0.355556
joy/74.jpg	7.2	7.2	0.08	0.0133333	0	0.335556	0.202222	0.255556	0.113333
disgust/75.jpg	1.9	4.2	0.0388889	0.538889	0.238889	0	0.0166667	0.0666667	0.1
sadness/75.jpg	4.6	5.4	0.0666667	0.0333333	0.0666667	0.0333333	0.2	0.366667	0.233333
anger/75.jpg	3.1	4.6	0	0.155556	0.255556	0.0666667	0.255556	0.0666667	0.2
surprise/74.jpg	6.9	6	0.0666667	0.0333333	0	0.366667	0	0.433333	0.1
joy/75.jpg	7.8	7.4	0	0	0	0.666667	0	0.266667	0.0666667
surprise/75.jpg	6.4	6.5	0	0.133333	0	0.388889	0.0666667	0.222222	0.188889
surprise/76.jpg	6.8	4.5	0	0	0	0.466667	0.0666667	0.333333	0.133333
fear/76.jpg	3.4	5	0.0833333	0.35	0.366667	0.0166667	0	0.05	0.133333
sadness/76.jpg	5.2	4.8	0	0	0.0666667	0.0666667	0.7	0	0.166667
anger/76.jpg	3.3	6	0.355556	0.0666667	0.355556	0	0.0888889	0.0666667	0.0666667
disgust/76.jpg	3.9	5.5	0.0666667	0.4	0.2	0	0.0666667	0.0666667	0.2
anger/77.jpg	5	5.4	0.0888889	0.133333	0.288889	0	0.0888889	0.133333	0.266667
disgust/77.jpg	5	5.2	0	0	0.0666667	0	0	0	0.933333
fear/77.jpg	3.5	6	0.333333	0	0.566667	0	0	0.0333333	0.0666667
joy/76.jpg	6.7	6.2	0	0	0	0.5	0	0.3	0.2
surprise/77.jpg	6.1	3.9	0	0	0	0.166667	0.333333	0.166667	0.333333
sadness/77.jpg	5.1	4.1	0	0.0666667	0.2	0.2	0.133333	0.166667	0.233333
joy/77.jpg	7.2	3.9	0	0.0666667	0	0.433333	0	0.266667	0.233333
joy/78.jpg	8	4.9	0	0	0	0.5	0	0.166667	0.333333
sadness/78.jpg	6	4.4	0	0	0	0.166667	0.466667	0.2	0.166667
surprise/78.jpg	5.1	6.8	0.166667	0.0666667	0.333333	0.1	0	0.233333	0.1
disgust/78.jpg	2.6	4.8	0	0.433333	0.233333	0.0666667	0.0333333	0.166667	0.0666667
anger/78.jpg	2.6	4.3	0.1	0.533333	0.166667	0	0.0666667	0.0666667	0.0666667
fear/78.jpg	4	5.2	0	0.0666667	0.333333	0.0666667	0.233333	0	0.3
joy/79.jpg	6.6	3.6	0	0	0.333333	0.322222	0.0888889	0.122222	0.133333
fear/79.jpg	4.3	5.5	0	0.233333	0.0666667	0.133333	0.266667	0	0.3
sadness/79.jpg	2.8	5.1	0	0.122222	0.322222	0	0.422222	0	0.133333
fear/80.jpg	3.8	4.8	0	0.216667	0.0833333	0	0.283333	0.0833333	0.333333
anger/79.jpg	6.8	4.6	0	0	0.2	0.3	0.0666667	0.3	0.133333
surprise/79.jpg	4.5	5.3	0.0666667	0.1	0.2	0.233333	0.0666667	0.2	0.133333
anger/80.jpg	3.3	4.2	0	0.133333	0	0	0.733333	0	0.133333
disgust/79.jpg	2.1	5.5	0	0.5	0.333333	0.133333	0.0333333	0	0
disgust/80.jpg	2.2	5.3	0.0333333	0.3	0.633333	0	0	0.0333333	0
disgust/81.jpg	4.9	5.2	0	0.0666667	0	0.133333	0	0.166667	0.633333
joy/80.jpg	7	3.4	0	0	0	0.588889	0.0333333	0.155556	0.222222
surprise/80.jpg	6.1	4.8	0.0333333	0	0.233333	0.188889	0.0222222	0.2	0.322222
anger/81.jpg	6.7	6.5	0	0	0.266667	0.244444	0.0666667	0.266667	0.155556
sadness/80.jpg	5.8	5	0	0.0833333	0.116667	0.0888889	0.0833333	0.138889	0.488889
fear/81.jpg	5.6	5.5	0.0333333	0	0.1	0.0666667	0.133333	0.2	0.466667
sadness/81.jpg	4.1	5.3	0.0444444	0	0.0888889	0.0222222	0.777778	0	0.0666667
surprise/81.jpg	6.6	4.6	0	0	0.0333333	0.366667	0.1	0.1	0.4
joy/81.jpg	6.7	5.1	0	0	0	0.688889	0	0.0888889	0.222222
surprise/82.jpg	6	4.9	0	0	0	0.7	0.0666667	0.133333	0.1
disgust/82.jpg	1.3	5.9	0.0333333	0.6	0.3	0	0.0666667	0	0
sadness/82.jpg	3.7	4.3	0	0.0333333	0.1	0	0.866667	0	0
anger/82.jpg	3.6	4.9	0.0333333	0.266667	0.533333	0.1	0	0.0666667	0
joy/82.jpg	7.1	4.8	0	0	0.0666667	0.866667	0	0.0666667	0
fear/82.jpg	5.7	4.6	0	0.0666667	0.133333	0.5	0.1	0.0666667	0.133333
fear/83.jpg	3.5	5	0.133333	0.0666667	0.266667	0	0.533333	0	0
anger/83.jpg	2.5	4.9	0.122222	0.322222	0.488889	0	0.0666667	0	0
disgust/83.jpg	2.1	4.9	0.1	0.7	0.2	0	0	0	0
anger/84.jpg	3.2	5.5	0.444444	0.144444	0.233333	0	0.144444	0.0333333	0
joy/83.jpg	7.1	5.2	0	0	0	0.733333	0	0.2	0.0666667
sadness/83.jpg	3.5	5.2	0	0.1	0.0333333	0	0.866667	0	0
surprise/83.jpg	6.5	4.5	0	0.0666667	0	0.5	0	0.133333	0.3
surprise/84.jpg	6.4	5.3	0	0	0.0666667	0.4	0.2	0.166667	0.166667
sadness/84.jpg	6.7	4.7	0	0	0	0.633333	0.0666667	0.2	0.1
joy/84.jpg	6.9	5.6	0	0	0	0.7	0	0.2	0.1
disgust/84.jpg	1.5	5	0.255556	0.688889	0	0	0.0555556	0	0
fear/84.jpg	3.4	5.1	0.0333333	0.0666667	0.2	0	0.633333	0	0.0666667
anger/85.jpg	6.6	5.4	0.0666667	0	0.1	0.166667	0.166667	0.366667	0.133333
joy/85.jpg	7.8	4.6	0.0333333	0.0333333	0.0666667	0.7	0	0.1	0.0666667
sadness/85.jpg	2.3	4	0.0666667	0.288889	0.0888889	0	0.422222	0.0666667	0.0666667
fear/85.jpg	1.8	5.8	0.155556	0.166667	0.555556	0	0.0222222	0.0333333	0.0666667
surprise/85.jpg	7.9	5.5	0	0.0333333	0.1	0.566667	0	0.233333	0.0666667
disgust/85.jpg	5.1	4.8	0	0.0333333	0.0333333	0	0	0.0666667	0.866667
fear/86.jpg	4.5	5.4	0	0.0666667	0.533333	0	0.1	0.0333333	0.266667
anger/86.jpg	4.9	5.8	0.0888889	0.0555556	0.333333	0.0666667	0.0222222	0.0666667	0.366667
disgust/86.jpg	2.2	4.4	0.0666667	0.388889	0.0888889	0	0.255556	0	0.2
sadness/86.jpg	5.4	5	0	0	0.133333	0.2	0	0.1	0.566667
anger/87.jpg	4.9	5.3	0.1	0	0.366667	0.255556	0.122222	0	0.155556
joy/86.jpg	7.9	4.5	0	0	0	0.788889	0	0.122222	0.0888889
surprise/86.jpg	7.5	5.1	0	0	0	0.6	0	0.3	0.1
disgust/87.jpg	2.8	5.5	0	0.555556	0.166667	0.0666667	0.122222	0.0222222	0.0666667
fear/87.jpg	4.6	5.2	0.1	0	0.3	0.0333333	0.166667	0.233333	0.166667
joy/87.jpg	7.8	4.1	0	0	0	0.666667	0.0333333	0.2	0.1
sadness/87.jpg	2.7	3.1	0	0.0333333	0.0666667	0	0.833333	0	0.0666667
surprise/87.jpg	7.2	4.8	0	0	0	0.633333	0	0.2	0.166667
surprise/88.jpg	7.8	6.9	0	0	0	0.466667	0	0.433333	0.1
fear/88.jpg	5.5	5	0	0	0.1	0.0666667	0.133333	0.133333	0.566667
sadness/88.jpg	5.5	5.5	0.0222222	0	0.0222222	0.0666667	0.655556	0.0666667	0.166667
anger/88.jpg	5.7	6.1	0.0833333	0	0.216667	0.166667	0.0166667	0.233333	0.283333
anger/89.jpg	2.8	5.7	0.238889	0.138889	0.238889	0	0.183333	0.0666667	0.133333
joy/88.jpg	7.5	6.3	0	0	0	0.433333	0	0.2	0.366667
disgust/88.jpg	6.4	6.3	0	0.266667	0	0.266667	0	0.0666667	0.4
disgust/89.jpg	3.7	4.6	0	0.466667	0	0.1	0	0	0.433333
fear/89.jpg	6.7	5.6	0.0222222	0	0	0.333333	0.155556	0.0666667	0.422222
anger/90.jpg	5.9	6.5	0	0	0.555556	0.0888889	0	0.322222	0.0333333
surprise/89.jpg	7.3	5.8	0	0.0666667	0.0222222	0.355556	0	0.455556	0.1
disgust/90.jpg	3.9	4.4	0	0.4	0	0.166667	0.133333	0.1	0.2
fear/90.jpg	2.8	5.1	0.122222	0.188889	0.333333	0	0.288889	0	0.0666667
joy/89.jpg	5.9	5.3	0.0666667	0.1	0.155556	0.1	0.1	0.255556	0.222222
sadness/89.jpg	3.9	5.2	0	0.266667	0.0333333	0.0222222	0.522222	0.0222222	0.133333
surprise/90.jpg	5.5	5.9	0	0.133333	0.1	0.166667	0.166667	0.233333	0.2
joy/90.jpg	7.5	5.8	0	0	0	0.7	0	0.2	0.1
sadness/90.jpg	3.9	5.8	0	0.0666667	0.0333333	0	0.8	0	0.1
joy/91.jpg	6.7	4.4	0	0	0.133333	0.733333	0	0.0333333	0.1
sadness/91.jpg	5.2	4.8	0.0666667	0	0	0.266667	0.333333	0.0666667	0.266667
surprise/91.jpg	7.5	3.7	0	0.0333333	0.0666667	0.733333	0	0.0333333	0.133333
fear/91.jpg	3.7	4	0	0.0666667	0.166667	0	0.233333	0	0.533333
anger/91.jpg	5	5	0	0	0.133333	0.433333	0.233333	0.166667	0.0333333
disgust/91.jpg	4.7	4.5	0.0555556	0.0222222	0	0.233333	0.0888889	0.0666667	0.533333
anger/92.jpg	2.9	6.4	0.166667	0.1	0.2	0	0.4	0.0666667	0.0666667
disgust/92.jpg	4.5	5.3	0.0333333	0.333333	0.0888889	0.122222	0.0666667	0.0555556	0.3
fear/92.jpg	2.7	5	0.188889	0	0.655556	0	0.0555556	0.0333333	0.0666667
surprise/92.jpg	5	5.4	0.0222222	0.133333	0.1	0.255556	0	0.355556	0.133333
joy/92.jpg	7.6	4	0	0	0	0.533333	0	0.166667	0.3
fear/93.jpg	4	5.7	0.0333333	0.166667	0.422222	0.0888889	0.0666667	0.0222222	0.2
sadness/92.jpg	2.1	5.3	0.0333333	0.0555556	0.0555556	0	0.855556	0	0
surprise/93.jpg	7.1	3.8	0	0	0.1	0.533333	0	0.133333	0.233333
joy/93.jpg	7.3	4.7	0	0.0666667	0	0.566667	0.0666667	0.133333	0.166667
anger/93.jpg	3.8	5.2	0.233333	0.155556	0.455556	0	0.155556	0	0
disgust/93.jpg	3.7	4	0.0333333	0.366667	0.133333	0	0.0666667	0	0.4
sadness/93.jpg	2.1	5.7	0	0.1	0.333333	0.1	0.366667	0.1	0
anger/94.jpg	5.3	5	0.0333333	0	0.0555556	0.3	0.188889	0.122222	0.3
disgust/94.jpg	2.8	4.7	0	0.388889	0.255556	0.0666667	0.133333	0.0222222	0.133333
disgust/95.jpg	5.3	4.1	0	0.233333	0.133333	0.222222	0.0333333	0.0888889	0.288889
joy/94.jpg	8.1	5.9	0	0	0	0.677778	0.0222222	0.255556	0.0444444
fear/94.jpg	3.8	4.4	0	0	0.4	0.0333333	0.133333	0.1	0.333333
surprise/94.jpg	6	5.4	0.0666667	0	0.133333	0.155556	0.1	0.388889	0.155556
anger/95.jpg	5.7	4.9	0.0333333	0	0.233333	0.266667	0.3	0.1	0.0666667
sadness/94.jpg	5.6	5.1	0	0	0.166667	0.2	0.366667	0.0333333	0.233333
fear/95.jpg	6.1	3.7	0	0	0.266667	0.3	0.133333	0.0333333	0.266667
anger/96.jpg	5.5	6.1	0.0666667	0	0.233333	0.355556	0	0.188889	0.155556
surprise/95.jpg	6.5	4.5	0	0	0.0666667	0.433333	0	0.266667	0.233333
joy/95.jpg	7.9	6.9	0.0333333	0	0	0.733333	0.0666667	0.0333333	0.133333
joy/96.jpg	7.5	7.2	0	0	0.1	0.8	0	0.0333333	0.0666667
sadness/95.jpg	6.2	6	0	0	0	0.5	0.266667	0	0.233333
disgust/96.jpg	3.9	3.9	0	0.333333	0.0666667	0.133333	0.0666667	0.1	0.3
fear/96.jpg	5.8	6	0	0.0666667	0.2	0.188889	0	0.355556	0.188889
surprise/96.jpg	6.6	7.2	0	0	0	0.422222	0	0.288889	0.288889
sadness/96.jpg	5.5	5.3	0.0333333	0.1	0	0.1	0.0666667	0.266667	0.433333
fear/97.jpg	4.6	5	0.0666667	0.0888889	0.0888889	0.0666667	0.155556	0.233333	0.3
sadness/97.jpg	4.3	4.8	0.1	0.0555556	0.122222	0	0.522222	0	0.2
joy/97.jpg	6.9	5.5	0	0.0333333	0.0333333	0.566667	0	0.133333	0.233333
surprise/97.jpg	5.9	6.2	0	0.0666667	0.188889	0.255556	0	0.355556	0.133333
anger/97.jpg	2.2	4.9	0.1	0.155556	0.588889	0	0.122222	0.0333333	0
disgust/97.jpg	4.1	4.9	0	0.555556	0.122222	0.0666667	0.0222222	0.1	0.133333
anger/98.jpg	4.6	4.9	0.0333333	0.122222	0.188889	0.133333	0.0888889	0.166667	0.266667
disgust/98.jpg	2.5	5	0.155556	0.277778	0.277778	0	0.1	0.0333333	0.155556
fear/98.jpg	6.3	6.5	0.0333333	0.0333333	0.0222222	0.122222	0	0.488889	0.3
sadness/98.jpg	6.2	4.7	0	0	0.0666667	0.466667	0.166667	0.0666667	0.233333
disgust/99.jpg	2.8	6.1	0	0.211111	0.288889	0.0888889	0	0.144444	0.266667
surprise/98.jpg	6.8	5.4	0	0.0333333	0.1	0.522222	0	0.155556	0.188889
sadness/99.jpg	3.7	5.5	0	0	0.133333	0	0.566667	0	0.3
surprise/99.jpg	6.1	5.3	0	0	0	0.566667	0.133333	0.0333333	0.266667
anger/99.jpg	5.3	5.1	0	0	0.0666667	0.3	0.233333	0.0333333	0.366667
fear/99.jpg	6.2	4.3	0	0	0	0.266667	0.2	0.0333333	0.5
joy/98.jpg	7.1	4.4	0	0	0	0.6	0	0.133333	0.266667
joy/99.jpg	7.1	3.8	0	0	0	0.7	0	0.0333333	0.266667
joy/100.jpg	7.3	4.6	0	0.0333333	0.0666667	0.6	0	0.1	0.2
disgust/100.jpg	2.5	6.4	0.0555556	0.344444	0.411111	0	0.0333333	0.0222222	0.133333
anger/100.jpg	1.5	6.6	0.0944444	0.394444	0.116667	0	0.394444	0	0
fear/100.jpg	3.1	5.6	0.0666667	0.266667	0.5	0.0666667	0.0333333	0	0.0666667
disgust/101.jpg	2.6	5.3	0.0666667	0.5	0.1	0	0.1	0.0666667	0.166667
